stk_id,beg_date,end_date,mkt_board
1568,2004/6/21,2014/5/14,REG
1568,2014/5/14,2999/12/31,TSE
1603,1968/6/3,2999/12/31,TSE
1615,1998/3/31,2000/3/30,OTC
1615,2000/3/30,2999/12/31,TSE
1734,2000/10/17,2002/8/26,OTC
1734,2002/8/26,2999/12/31,TSE
2038,2007/9/27,2008/12/30,REG
2038,2008/12/30,2999/12/31,TSE
2101,1963/11/1,2999/12/31,TSE
2245,2016/12/15,2999/12/31,REG
2316,1991/2/5,2999/12/31,TSE
2365,1997/11/3,2999/12/31,TSE
2468,1999/12/4,2001/9/19,OTC
2468,2001/9/19,2999/12/31,TSE
3018,2000/11/8,2002/8/26,OTC
3018,2002/8/26,2999/12/31,TSE
3029,2000/1/21,2002/8/26,OTC
3029,2002/8/26,2999/12/31,TSE
3049,2002/1/2,2002/9/27,REG
3049,2002/9/27,2999/12/31,TSE
3284,2004/3/29,2005/3/22,REG
3284,2005/3/22,2999/12/31,OTC
3369,2004/9/9,2006/3/6,REG
3369,2006/3/6,2008/12/1,OTC
3567,2007/8/14,2010/11/22,REG
3567,2010/11/22,2999/12/31,OTC
3595,2007/11/16,2999/12/31,REG
3631,2008/9/25,2010/12/20,REG
3631,2010/12/20,2999/12/31,OTC
4546,2013/7/30,2999/12/31,REG
5312,1996/5/25,2999/12/31,OTC
5452,2000/10/2,2999/12/31,OTC
8291,2004/7/12,2011/11/29,REG
8291,2011/11/29,2999/12/31,OTC
8404,2011/5/18,2999/12/31,TSE
5836,1997/7/23,2002/12/23,TSE
5849,1996/1/18,1998/6/29,OTC
5849,1998/6/29,2002/5/9,TSE
6923,2023/3/30,2999/12/31,REG
4588,2022/11/4,2999/12/31,REG
6796,2021/4/16,2022/6/1,REG
6796,2022/6/1,2999/12/31,TSE
2385,1999/1/5,2999/12/31,TSE
1227,1994/4/9,2999/12/31,TSE
1446,1991/10/15,2999/12/31,TSE
1525,1999/5/15,2999/12/31,TSE
1540,1999/4/9,2002/8/26,OTC
1540,2002/8/26,2999/12/31,TSE
1701,1962/2/9,2999/12/31,TSE
1742,2003/6/30,2004/5/14,REG
1742,2004/5/14,2999/12/31,OTC
1784,2004/9/17,2007/7/26,REG
1784,2007/7/26,2999/12/31,OTC
2025,1996/2/8,2999/12/31,TSE
2221,2005/5/13,2007/8/1,REG
2221,2007/8/1,2999/12/31,OTC
2534,1996/2/12,2999/12/31,TSE
2920,2004/4/15,2012/9/18,REG
3058,2002/1/2,2002/12/9,REG
3058,2002/12/9,2999/12/31,TSE
3115,2003/6/20,2005/4/8,REG
3115,2005/4/8,2999/12/31,OTC
3205,2004/5/28,2005/9/12,REG
3205,2005/9/12,2999/12/31,OTC
3296,2004/3/29,2005/3/16,REG
3296,2005/3/16,2007/12/31,OTC
3296,2007/12/31,2999/12/31,TSE
3508,2006/7/20,2007/10/17,REG
3508,2007/10/17,2999/12/31,OTC
3570,2007/9/7,2008/10/23,REG
3570,2008/10/23,2999/12/31,OTC
3627,2013/3/26,2999/12/31,REG
3672,2014/1/13,2015/4/20,REG
3672,2015/4/20,2999/12/31,OTC
3691,2009/10/12,2010/11/18,REG
3691,2010/11/18,2999/12/31,OTC
4161,2011/7/29,2013/6/26,REG
4161,2013/6/26,2999/12/31,OTC
4502,1995/12/12,2999/12/31,OTC
4556,2014/10/16,2015/12/22,REG
4556,2015/12/22,2999/12/31,OTC
4909,2002/1/2,2002/11/28,REG
4909,2002/11/28,2999/12/31,OTC
4995,2010/12/29,2012/5/9,REG
4995,2012/5/9,2999/12/31,OTC
5246,2022/11/3,2999/12/31,REG
5348,1998/4/29,2999/12/31,OTC
6121,2001/11/27,2999/12/31,OTC
6265,2002/12/12,2003/10/24,REG
6265,2003/10/24,2999/12/31,OTC
6283,2002/12/27,2003/11/18,REG
6283,2003/11/18,2008/1/21,OTC
6283,2008/1/21,2999/12/31,TSE
6594,2017/4/28,2023/4/1,OTC
6609,2002/6/20,2003/9/23,REG
6609,2003/9/23,2999/12/31,OTC
7452,2021/4/16,2023/4/1,REG
8048,2003/1/14,2009/9/8,REG
8048,2009/9/8,2999/12/31,OTC
8054,2003/2/11,2004/11/8,REG
8054,2004/11/8,2999/12/31,OTC
8080,2003/3/11,2004/5/10,REG
8080,2004/5/10,2999/12/31,OTC
6724,2018/12/28,2023/4/1,REG
1218,1989/11/11,2999/12/31,TSE
2034,1999/10/16,2001/9/19,OTC
2034,2001/9/19,2999/12/31,TSE
2388,1999/3/5,2999/12/31,TSE
2406,2000/4/29,2999/12/31,TSE
6532,2015/5/25,2016/9/26,REG
6532,2016/9/26,2999/12/31,OTC
1436,1988/4/11,2999/12/31,TSE
1472,1999/1/14,2000/9/11,OTC
1472,2000/9/11,2999/12/31,TSE
1593,2010/9/9,2012/6/13,REG
1593,2012/6/13,2999/12/31,OTC
2204,1991/3/12,2999/12/31,TSE
8115,2006/5/30,2999/12/31,REG
2342,1995/9/19,2999/12/31,TSE
2345,1995/11/15,2999/12/31,TSE
2472,2000/5/16,2001/9/19,OTC
2472,2001/9/19,2999/12/31,TSE
2601,1965/3/1,2999/12/31,TSE
2911,1997/1/18,2999/12/31,TSE
3023,2001/5/3,2002/8/26,OTC
3023,2002/8/26,2999/12/31,TSE
3064,2003/5/29,2004/6/9,REG
3064,2004/6/9,2999/12/31,OTC
3529,2007/3/26,2011/1/24,REG
3529,2011/1/24,2999/12/31,OTC
3591,2007/10/24,2010/11/12,REG
3591,2010/11/12,2999/12/31,TSE
3653,2008/11/20,2009/11/18,REG
3653,2009/11/18,2999/12/31,TSE
3666,2009/6/19,2014/12/4,REG
3666,2014/12/4,2999/12/31,OTC
4207,2000/1/21,2999/12/31,OTC
4908,2002/1/2,2002/2/27,REG
4908,2002/2/27,2999/12/31,OTC
5398,1999/10/11,2999/12/31,OTC
5543,2016/5/9,2999/12/31,OTC
5820,2002/2/5,2022/11/11,OTC
6108,2001/8/29,2008/12/30,OTC
6108,2008/12/30,2999/12/31,TSE
6109,2001/7/26,2999/12/31,OTC
6133,2002/1/2,2002/1/22,REG
6133,2002/1/22,2003/8/25,OTC
6133,2003/8/25,2999/12/31,TSE
6189,2002/4/12,2002/9/16,REG
6189,2002/9/16,2004/5/24,OTC
6189,2004/5/24,2999/12/31,TSE
6196,2002/4/16,2002/10/17,REG
6196,2002/10/17,2004/5/24,OTC
6196,2004/5/24,2999/12/31,TSE
6205,2002/1/2,2002/12/20,REG
6205,2002/12/20,2008/1/21,OTC
6205,2008/1/21,2999/12/31,TSE
6234,2002/6/26,2003/3/12,REG
6234,2003/3/12,2999/12/31,OTC
6246,2002/11/4,2003/6/18,REG
6246,2003/6/18,2999/12/31,OTC
6264,2002/12/13,2004/2/24,REG
6264,2004/2/24,2999/12/31,OTC
6290,2002/12/27,2005/6/3,REG
6290,2005/6/3,2999/12/31,OTC
6610,2016/12/27,2999/12/31,REG
8101,2003/5/12,2004/7/1,REG
8101,2004/7/1,2999/12/31,TSE
8249,2004/4/29,2005/5/17,REG
8249,2005/5/17,2999/12/31,TSE
8261,2003/6/27,2004/4/15,REG
8261,2004/4/15,2009/12/11,OTC
8261,2009/12/11,2999/12/31,TSE
9958,2003/1/22,2008/3/12,REG
9958,2008/3/12,2999/12/31,TSE
3711,2018/4/30,2999/12/31,TSE
4577,2020/10/27,2022/6/14,REG
4577,2022/6/14,2999/12/31,OTC
6719,2021/3/12,2022/1/13,REG
6719,2022/1/13,2999/12/31,TSE
7566,2020/7/1,2999/12/31,REG
3713,2020/2/27,2999/12/31,OTC
960,1995/12/12,2001/12/19,OTC
1435,1987/12/28,2999/12/31,TSE
1513,1994/3/8,2999/12/31,TSE
1560,2004/4/15,2005/1/31,REG
1560,2005/1/31,2999/12/31,TSE
1786,2010/12/29,2013/11/12,REG
1786,2013/11/12,2999/12/31,TSE
2539,1997/7/16,2999/12/31,TSE
2731,2012/10/23,2013/9/24,REG
2731,2013/9/24,2999/12/31,TSE
2884,2002/1/28,2999/12/31,TSE
3028,2000/10/2,2002/8/26,OTC
3028,2002/8/26,2999/12/31,TSE
3047,2001/3/20,2002/8/26,OTC
3047,2002/8/26,2999/12/31,TSE
3413,2004/12/27,2015/7/28,REG
3413,2015/7/28,2999/12/31,TSE
3416,2005/1/12,2007/9/27,REG
3416,2007/9/27,2015/1/23,OTC
3416,2015/1/23,2999/12/31,TSE
3545,2007/7/3,2999/12/31,TSE
3701,2004/8/30,2999/12/31,TSE
3708,2016/8/31,2999/12/31,TSE
4172,2012/9/13,2999/12/31,REG
4191,2013/7/8,2022/3/18,REG
4726,2008/10/30,2013/12/25,REG
4726,2013/12/25,2999/12/31,OTC
4730,2011/11/30,2021/5/13,REG
4736,2008/9/26,2010/12/1,REG
4736,2010/12/1,2999/12/31,OTC
4744,2009/5/27,2018/7/12,REG
4744,2018/7/12,2999/12/31,OTC
4916,2009/12/25,2013/11/21,REG
4916,2013/11/21,2999/12/31,TSE
4931,2010/3/8,2014/9/2,REG
4931,2017/4/27,2019/9/17,REG
4931,2019/9/17,2999/12/31,OTC
5225,2012/11/5,2999/12/31,TSE
6285,2002/12/30,2003/9/22,REG
6285,2003/9/22,2999/12/31,TSE
6414,2012/12/18,2014/3/28,REG
6414,2014/3/28,2999/12/31,TSE
6415,2013/12/12,2999/12/31,TSE
6576,2016/4/12,2018/6/29,REG
6576,2018/6/29,2999/12/31,OTC
6579,2016/6/6,2017/8/21,REG
6579,2017/8/21,2999/12/31,TSE
7402,2014/12/26,2015/12/29,REG
7402,2015/12/29,2999/12/31,OTC
8066,2003/1/15,2004/12/24,REG
8066,2004/12/24,2999/12/31,OTC
8299,2004/1/2,2004/12/6,REG
8299,2004/12/6,2999/12/31,OTC
8916,1999/4/20,2999/12/31,OTC
9933,1993/5/28,2999/12/31,TSE
2644,2022/10/11,2999/12/31,REG
1341,2018/12/24,2999/12/31,TSE
2754,2019/6/28,2020/9/17,REG
2754,2020/9/17,2999/12/31,OTC
116,1996/6/28,2002/2/5,OTC
6875,2022/2/22,2999/12/31,REG
1316,1992/10/15,2999/12/31,TSE
2498,2002/3/26,2999/12/31,TSE
3088,2002/6/24,2005/4/28,REG
3088,2005/4/28,2999/12/31,OTC
3189,2003/9/1,2004/11/1,REG
3189,2004/11/1,2999/12/31,TSE
3202,2003/7/21,2005/7/26,REG
3202,2005/7/26,2999/12/31,OTC
3346,2004/9/9,2006/9/18,REG
3346,2012/12/5,2016/12/19,REG
3346,2016/12/19,2999/12/31,TSE
3680,2009/10/16,2011/8/31,REG
3680,2011/8/31,2999/12/31,OTC
4155,2010/12/30,2017/12/5,REG
4155,2017/12/5,2999/12/31,TSE
4175,2012/12/21,2014/4/23,REG
4175,2014/4/23,2999/12/31,OTC
4306,2000/4/18,2001/4/4,OTC
4306,2001/4/4,2008/1/21,OTC
4306,2008/1/21,2999/12/31,TSE
4991,2012/3/30,2014/9/15,REG
4991,2014/9/15,2999/12/31,OTC
5309,1996/3/18,2999/12/31,OTC
5351,1998/5/15,2999/12/31,OTC
5850,1996/12/12,2002/2/5,OTC
6245,2002/11/19,2003/5/19,REG
6245,2003/5/19,2999/12/31,OTC
6531,2015/6/12,2016/5/31,REG
6531,2016/5/31,2999/12/31,TSE
6547,2015/8/6,2018/4/17,REG
6547,2018/4/17,2999/12/31,OTC
6593,2016/9/28,2017/11/3,REG
6593,2017/11/3,2999/12/31,OTC
6803,2008/9/1,2010/5/27,REG
6803,2010/5/27,2999/12/31,OTC
6799,2020/11/27,2022/5/12,REG
6799,2022/5/12,2999/12/31,TSE
6634,2017/6/29,2999/12/31,REG
6727,2019/5/31,2020/12/1,REG
6727,2020/12/1,2999/12/31,OTC
6770,2020/12/9,2021/12/6,REG
6770,2021/12/6,2999/12/31,TSE
6922,2022/10/20,2023/2/23,PSB
6922,2023/2/23,2999/12/31,REG
6670,2017/11/30,2018/12/18,REG
6670,2018/12/18,2999/12/31,TSE
4737,2009/8/26,2010/12/23,REG
4737,2010/12/23,2999/12/31,TSE
4804,2014/12/27,2015/12/4,REG
4804,2015/12/4,2999/12/31,OTC
4946,2010/5/31,2011/6/10,REG
4946,2011/6/10,2999/12/31,OTC
5011,1999/3/30,2999/12/31,OTC
5301,1990/6/25,2999/12/31,OTC
5314,1996/9/16,2999/12/31,OTC
6236,2002/1/2,2003/3/31,REG
6236,2003/3/31,2999/12/31,OTC
1449,1992/5/6,2999/12/31,TSE
1598,2011/10/24,2016/9/20,REG
1598,2016/9/20,2999/12/31,TSE
2239,2015/9/15,2016/1/27,REG
2239,2016/1/27,2999/12/31,TSE
2358,1996/12/18,2999/12/31,TSE
3704,2010/8/16,2999/12/31,TSE
6411,2012/12/25,2014/3/11,REG
6411,2014/3/11,2999/12/31,OTC
6535,2015/7/16,2016/9/26,REG
6535,2016/9/26,2999/12/31,OTC
6589,2016/11/23,2019/6/28,REG
6589,2019/6/28,2999/12/31,OTC
8349,2004/11/11,2006/3/10,REG
8349,2006/3/10,2999/12/31,OTC
6620,2016/12/28,2999/12/31,REG
6622,2017/5/22,2999/12/31,REG
2395,1999/12/13,2999/12/31,TSE
3005,2002/2/4,2002/2/25,REG
3005,2002/2/25,2999/12/31,TSE
3095,2002/7/10,2005/5/26,REG
3095,2005/5/26,2999/12/31,OTC
3209,2003/6/3,2004/3/29,REG
3209,2004/3/29,2008/11/26,OTC
3209,2008/11/26,2999/12/31,TSE
3494,2006/5/4,2007/12/13,REG
3494,2007/12/13,2999/12/31,TSE
3522,2006/9/19,2007/10/15,REG
3522,2007/10/15,2999/12/31,OTC
4147,2010/6/28,2015/11/23,REG
4147,2015/11/23,2999/12/31,OTC
6715,2018/11/15,2019/12/12,REG
6715,2019/12/12,2999/12/31,TSE
1313,1989/3/27,2999/12/31,TSE
3122,2009/4/20,2015/1/26,REG
3122,2015/1/26,2999/12/31,OTC
3661,2010/12/23,2014/10/28,REG
3661,2014/10/28,2999/12/31,TSE
2482,1999/12/22,2001/9/19,OTC
2482,2001/9/19,2999/12/31,TSE
2748,2015/11/2,2016/11/23,REG
2748,2016/11/23,2999/12/31,TSE
3689,2010/12/16,2012/10/18,REG
3689,2012/10/18,2999/12/31,OTC
4129,2003/1/23,2004/9/29,REG
4129,2004/9/29,2999/12/31,OTC
4190,2015/10/21,2999/12/31,TSE
4540,2014/11/19,2018/8/15,REG
4540,2018/8/15,2999/12/31,TSE
4555,2014/9/18,2015/10/27,REG
4555,2015/10/27,2999/12/31,TSE
4738,2009/9/9,2999/12/31,REG
5209,2002/2/25,2999/12/31,OTC
5263,2011/12/5,2012/12/18,REG
5263,2012/12/18,2999/12/31,OTC
5288,2014/9/25,2999/12/31,TSE
5387,1999/5/13,2012/3/26,OTC
6214,2002/4/10,2003/1/6,REG
6214,2003/1/6,2010/12/30,OTC
6214,2010/12/30,2999/12/31,TSE
8114,2004/5/27,2005/7/20,REG
8114,2005/7/20,2012/11/26,OTC
8114,2012/11/26,2999/12/31,TSE
4943,2011/7/12,2016/11/11,REG
4943,2016/11/11,2999/12/31,TSE
6550,2016/2/15,2022/6/6,REG
6550,2022/6/6,2999/12/31,TSE
8171,2010/10/8,2011/12/19,REG
8171,2011/12/19,2999/12/31,OTC
6920,2023/1/10,2999/12/31,REG
2256,2021/12/8,2999/12/31,REG
2243,2017/9/27,2999/12/31,TSE
6839,2021/10/25,2999/12/31,REG
7578,2022/6/1,2022/9/12,PSB
7578,2022/9/12,2999/12/31,REG
4960,2010/8/30,2011/10/24,REG
4960,2011/10/24,2999/12/31,TSE
4566,2017/2/24,2018/2/5,REG
4566,2018/2/5,2999/12/31,TSE
6664,2017/10/26,2018/9/12,REG
6664,2018/9/12,2999/12/31,OTC
1512,1994/1/28,2999/12/31,TSE
4529,2001/5/4,2999/12/31,OTC
6761,2019/12/31,2021/11/8,REG
6761,2021/11/8,2999/12/31,OTC
2937,2016/3/21,2017/6/8,REG
2937,2017/6/8,2999/12/31,OTC
4933,2010/5/4,2011/7/29,REG
4933,2011/7/29,2999/12/31,OTC
8938,2002/4/12,2002/12/2,REG
8938,2002/12/2,2999/12/31,OTC
6613,2016/12/22,2017/12/28,REG
6613,2017/12/28,2999/12/31,OTC
6248,2002/5/2,2003/9/3,REG
6248,2003/9/3,2999/12/31,OTC
5009,1998/10/17,2999/12/31,OTC
5289,2012/10/5,2013/11/27,REG
5289,2013/11/27,2999/12/31,OTC
6216,2002/7/12,2003/1/20,REG
6216,2003/1/20,2004/9/27,OTC
6216,2004/9/27,2999/12/31,TSE
6469,2014/12/29,2016/3/30,REG
6469,2016/3/30,2999/12/31,OTC
1595,2010/10/25,2011/10/4,REG
1595,2011/10/4,2999/12/31,OTC
2454,2001/7/23,2999/12/31,TSE
2250,2021/5/31,2999/12/31,TSE
3027,2000/1/19,2002/8/26,OTC
3027,2002/8/26,2999/12/31,TSE
3141,2003/12/10,2014/3/14,REG
3141,2014/3/14,2999/12/31,OTC
3290,2004/3/19,2005/5/19,REG
3290,2005/5/19,2999/12/31,OTC
4164,2011/10/18,2012/10/24,REG
4164,2012/10/24,2999/12/31,TSE
4763,2015/11/9,2999/12/31,TSE
4904,2001/12/10,2005/8/24,OTC
4904,2005/8/24,2999/12/31,TSE
5410,1999/11/26,2999/12/31,OTC
2315,1990/8/15,2013/9/12,TSE
2327,1992/3/23,1993/10/22,OTC
2327,1993/10/22,2999/12/31,TSE
2618,1999/10/27,2001/9/19,OTC
2618,2001/9/19,2999/12/31,TSE
3485,2012/9/28,2999/12/31,REG
6163,2002/1/2,2002/3/19,REG
6163,2002/3/19,2999/12/31,OTC
6235,2002/9/27,2003/3/12,REG
6235,2003/3/12,2004/8/23,OTC
6235,2004/8/23,2999/12/31,TSE
8932,2001/3/29,2999/12/31,OTC
6789,2021/4/6,2022/6/30,REG
6789,2022/6/30,2999/12/31,TSE
5701,1998/3/12,2999/12/31,OTC
6892,2022/5/13,2022/9/7,PSB
6892,2022/9/7,2999/12/31,REG
6617,2017/2/8,2999/12/31,REG
6446,2014/3/11,2016/7/19,REG
6446,2016/7/19,2999/12/31,OTC
6578,2016/7/20,2018/9/18,REG
6578,2018/9/18,2999/12/31,OTC
6704,2023/4/26,2999/12/31,REG
